adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote
0001193125-16-740265,DeferredRevenueCurrent,us-gaap/2016,,20151231,0,USD,6146000,
0001193125-16-740265,DeferredRevenueCurrent,us-gaap/2016,,20160630,0,USD,8707000,
0001193125-16-733893,DeferredRevenueCurrent,us-gaap/2016,,20151231,0,USD,6146000,
0001193125-16-733893,DeferredRevenueCurrent,us-gaap/2016,,20160630,0,USD,8707000,
0001193125-16-733893,DeferredRevenueCurrent,us-gaap/2016,,20141231,0,USD,4173000,
0001193125-16-733893,DeferredStateAndLocalIncomeTaxExpenseBenefit,us-gaap/2016,,20141231,4,USD,0,
0001193125-16-733893,DeferredStateAndLocalIncomeTaxExpenseBenefit,us-gaap/2016,,20131231,4,USD,0,
0001193125-16-733893,DeferredStateAndLocalIncomeTaxExpenseBenefit,us-gaap/2016,,20151231,4,USD,0,
0001193125-16-740265,DeferredStateAndLocalIncomeTaxExpenseBenefit,us-gaap/2016,,20131231,4,USD,0,
0001193125-16-740265,DeferredStateAndLocalIncomeTaxExpenseBenefit,us-gaap/2016,,20141231,4,USD,0,
0001193125-16-740265,DeferredStateAndLocalIncomeTaxExpenseBenefit,us-gaap/2016,,20151231,4,USD,0,
0001193125-16-740265,DeferredTaxAssetsGross,us-gaap/2016,,20131231,0,USD,21655000,
0001193125-16-740265,DeferredTaxAssetsGross,us-gaap/2016,,20141231,0,USD,34316000,
0001193125-16-740265,DeferredTaxAssetsGross,us-gaap/2016,,20151231,0,USD,42459000,
0001193125-16-733893,DeferredTaxAssetsGross,us-gaap/2016,,20151231,0,USD,42459000,
0001193125-16-733893,DeferredTaxAssetsGross,us-gaap/2016,,20141231,0,USD,34316000,
0001193125-16-733893,DeferredTaxAssetsGross,us-gaap/2016,,20131231,0,USD,21655000,
0001193125-16-733893,DeferredTaxAssetsLiabilitiesNet,us-gaap/2016,,20151231,0,USD,27000,
0001193125-16-740265,DeferredTaxAssetsLiabilitiesNet,us-gaap/2016,,20151231,0,USD,27000,
0001193125-16-740265,DeferredTaxAssetsNetNoncurrent,us-gaap/2016,,20141231,0,USD,0,
0001193125-16-733893,DeferredTaxAssetsNetNoncurrent,us-gaap/2016,,20141231,0,USD,0,
0001193125-16-733893,DeferredTaxAssetsNet,us-gaap/2016,,20141231,0,USD,3757000,
0001193125-16-733893,DeferredTaxAssetsNet,us-gaap/2016,,20131231,0,USD,1461000,
0001193125-16-733893,DeferredTaxAssetsNet,us-gaap/2016,,20151231,0,USD,6846000,
0001193125-16-740265,DeferredTaxAssetsNet,us-gaap/2016,,20131231,0,USD,1461000,
0001193125-16-740265,DeferredTaxAssetsNet,us-gaap/2016,,20141231,0,USD,3757000,
0001193125-16-740265,DeferredTaxAssetsNet,us-gaap/2016,,20151231,0,USD,6846000,
0001193125-16-740265,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,us-gaap/2016,,20131231,0,USD,2815000,
0001193125-16-740265,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,us-gaap/2016,,20141231,0,USD,5573000,
0001193125-16-740265,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,us-gaap/2016,,20151231,0,USD,7603000,
0001193125-16-733893,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,us-gaap/2016,,20151231,0,USD,7603000,
0001193125-16-733893,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,us-gaap/2016,,20131231,0,USD,2815000,
0001193125-16-733893,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,us-gaap/2016,,20141231,0,USD,5573000,
0001193125-16-740265,DeferredTaxLiabilitiesCurrent,us-gaap/2016,,20141231,0,USD,0,
0001193125-16-733893,DeferredTaxLiabilitiesCurrent,us-gaap/2016,,20141231,0,USD,0,
0001193125-16-733893,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,us-gaap/2016,,20141231,0,USD,423000,
0001193125-16-733893,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,us-gaap/2016,,20151231,0,USD,1433000,
0001193125-16-733893,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,us-gaap/2016,,20131231,0,USD,200000,
0001193125-16-740265,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,us-gaap/2016,,20131231,0,USD,200000,
0001193125-16-740265,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,us-gaap/2016,,20141231,0,USD,423000,
0001193125-16-740265,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,us-gaap/2016,,20151231,0,USD,1433000,
0001193125-16-740265,DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,us-gaap/2016,,20131231,0,USD,886000,
0001193125-16-740265,DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,us-gaap/2016,,20141231,0,USD,2019000,
0001193125-16-740265,DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,us-gaap/2016,,20151231,0,USD,4084000,
0001193125-16-733893,DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,us-gaap/2016,,20131231,0,USD,886000,
0001193125-16-733893,DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,us-gaap/2016,,20141231,0,USD,2019000,
0001193125-16-733893,DeferredTaxLiabilitiesDeferredExpenseCapitalizedSoftware,us-gaap/2016,,20151231,0,USD,4084000,
0001193125-16-733893,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,us-gaap/2016,,20151231,0,USD,460000,
0001193125-16-740265,DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,us-gaap/2016,,20151231,0,USD,460000,
0001193125-16-742796,DeferredTaxLiabilitiesNoncurrent,us-gaap/2016,,20160630,0,USD,1476000000,
0001193125-16-742796,DeferredTaxLiabilitiesNoncurrent,us-gaap/2016,,20160930,0,USD,1564000000,
0001193125-16-733893,DeferredTaxLiabilitiesPropertyPlantAndEquipment,us-gaap/2016,,20151231,0,USD,240000,
0001193125-16-733893,DeferredTaxLiabilitiesPropertyPlantAndEquipment,us-gaap/2016,,20141231,0,USD,131000,
0001193125-16-733893,DeferredTaxLiabilitiesPropertyPlantAndEquipment,us-gaap/2016,,20131231,0,USD,37000,
0001193125-16-740265,DeferredTaxLiabilitiesPropertyPlantAndEquipment,us-gaap/2016,,20131231,0,USD,37000,
0001193125-16-740265,DeferredTaxLiabilitiesPropertyPlantAndEquipment,us-gaap/2016,,20141231,0,USD,131000,
0001193125-16-740265,DeferredTaxLiabilitiesPropertyPlantAndEquipment,us-gaap/2016,,20151231,0,USD,240000,
0001193125-16-740265,DeferredTaxAssetsValuationAllowance,us-gaap/2016,,20131231,0,USD,20194000,
0001193125-16-740265,DeferredTaxAssetsValuationAllowance,us-gaap/2016,,20141231,0,USD,30559000,
0001193125-16-740265,DeferredTaxAssetsValuationAllowance,us-gaap/2016,,20151231,0,USD,35613000,
0001193125-16-733893,DeferredTaxAssetsValuationAllowance,us-gaap/2016,,20131231,0,USD,20194000,
0001193125-16-733893,DeferredTaxAssetsValuationAllowance,us-gaap/2016,,20141231,0,USD,30559000,
0001193125-16-733893,DeferredTaxAssetsValuationAllowance,us-gaap/2016,,20151231,0,USD,35613000,
0001193125-16-733893,DeferredTaxLiabilitiesPrepaidExpenses,us-gaap/2016,,20141231,0,USD,1607000,
0001193125-16-733893,DeferredTaxLiabilitiesPrepaidExpenses,us-gaap/2016,,20151231,0,USD,2035000,
0001193125-16-733893,DeferredTaxLiabilitiesPrepaidExpenses,us-gaap/2016,,20131231,0,USD,538000,
0001193125-16-740265,DeferredTaxLiabilitiesPrepaidExpenses,us-gaap/2016,,20131231,0,USD,538000,
0001193125-16-740265,DeferredTaxLiabilitiesPrepaidExpenses,us-gaap/2016,,20141231,0,USD,1607000,
0001193125-16-740265,DeferredTaxLiabilitiesPrepaidExpenses,us-gaap/2016,,20151231,0,USD,2035000,
0001193125-16-733893,DefinedBenefitPlanContributionsByEmployer,us-gaap/2016,,20160630,2,USD,700000,
0001193125-16-733893,DefinedBenefitPlanContributionsByEmployer,us-gaap/2016,,20131231,4,USD,0,
0001193125-16-733893,DefinedBenefitPlanContributionsByEmployer,us-gaap/2016,,20141231,4,USD,0,
0001193125-16-733893,DefinedBenefitPlanContributionsByEmployer,us-gaap/2016,,20151231,4,USD,0,
0001193125-16-740265,DefinedBenefitPlanContributionsByEmployer,us-gaap/2016,,20131231,4,USD,0,
0001193125-16-740265,DefinedBenefitPlanContributionsByEmployer,us-gaap/2016,,20141231,4,USD,0,
0001193125-16-740265,DefinedBenefitPlanContributionsByEmployer,us-gaap/2016,,20151231,4,USD,0,
0001193125-16-740265,DefinedBenefitPlanContributionsByEmployer,us-gaap/2016,,20160630,2,USD,700000,
0001104659-16-155179,Depreciation,us-gaap/2016,,20150930,1,USD,1000000,
0001104659-16-155179,Depreciation,us-gaap/2016,,20150930,3,USD,2400000,
0001104659-16-155179,Depreciation,us-gaap/2016,,20160930,1,USD,1900000,
0001104659-16-155179,Depreciation,us-gaap/2016,,20160930,3,USD,4900000,
0001193125-16-733893,Depreciation,us-gaap/2016,,20151231,4,USD,3700000,
0001193125-16-733893,Depreciation,us-gaap/2016,,20141231,4,USD,1700000,
0001193125-16-733893,Depreciation,us-gaap/2016,,20131231,4,USD,600000,
0001193125-16-733893,Depreciation,us-gaap/2016,,20160630,2,USD,3000000,
0001193125-16-733893,Depreciation,us-gaap/2016,,20150630,2,USD,1400000,
0001193125-16-740265,Depreciation,us-gaap/2016,,20131231,4,USD,600000,
0001193125-16-740265,Depreciation,us-gaap/2016,,20141231,4,USD,1700000,
0001193125-16-740265,Depreciation,us-gaap/2016,,20150630,2,USD,1400000,
0001193125-16-740265,Depreciation,us-gaap/2016,,20151231,4,USD,3700000,
0001193125-16-740265,Depreciation,us-gaap/2016,,20160630,2,USD,3000000,
0001104659-16-155179,DefinedContributionPlanEmployerDiscretionaryContributionAmount,us-gaap/2016,,20150930,1,USD,0,
0001104659-16-155179,DefinedContributionPlanEmployerDiscretionaryContributionAmount,us-gaap/2016,,20150930,3,USD,0,
0001104659-16-155179,DefinedContributionPlanEmployerDiscretionaryContributionAmount,us-gaap/2016,,20160930,1,USD,200000,
0001104659-16-155179,DefinedContributionPlanEmployerDiscretionaryContributionAmount,us-gaap/2016,,20160930,3,USD,900000,
0001193125-16-742796,DepositsReceivedForSecuritiesLoanedAtCarryingValue,us-gaap/2016,,20160630,0,USD,294000000,
0001193125-16-742796,DepositsReceivedForSecuritiesLoanedAtCarryingValue,us-gaap/2016,,20160930,0,USD,210000000,
0001193125-16-733893,DepreciationDepletionAndAmortization,us-gaap/2016,,20150630,2,USD,1633000,
0001193125-16-733893,DepreciationDepletionAndAmortization,us-gaap/2016,,20160630,2,USD,3285000,
0001193125-16-733893,DepreciationDepletionAndAmortization,us-gaap/2016,,20131231,4,USD,610000,
0001193125-16-733893,DepreciationDepletionAndAmortization,us-gaap/2016,,20141231,4,USD,1756000,
0001193125-16-733893,DepreciationDepletionAndAmortization,us-gaap/2016,,20151231,4,USD,4226000,
0001193125-16-740265,DepreciationDepletionAndAmortization,us-gaap/2016,,20131231,4,USD,610000,
0001193125-16-740265,DepreciationDepletionAndAmortization,us-gaap/2016,,20141231,4,USD,1756000,
0001193125-16-740265,DepreciationDepletionAndAmortization,us-gaap/2016,,20150630,2,USD,1633000,
0001193125-16-740265,DepreciationDepletionAndAmortization,us-gaap/2016,,20151231,4,USD,4226000,
0001193125-16-740265,DepreciationDepletionAndAmortization,us-gaap/2016,,20160630,2,USD,3285000,
0001564590-16-026820,DepreciationDepletionAndAmortization,us-gaap/2016,,20150930,1,USD,71800000,
0001564590-16-026820,DepreciationDepletionAndAmortization,us-gaap/2016,,20150930,3,USD,184700000,
0001564590-16-026820,DepreciationDepletionAndAmortization,us-gaap/2016,,20160930,1,USD,126800000,
0001564590-16-026820,DepreciationDepletionAndAmortization,us-gaap/2016,,20160930,3,USD,337900000,
0001104659-16-155179,DepreciationDepletionAndAmortization,us-gaap/2016,,20150930,3,USD,2816000,
0001104659-16-155179,DepreciationDepletionAndAmortization,us-gaap/2016,,20160930,3,USD,5292000,
0001500435-16-000126,DepreciationDepletionAndAmortization,us-gaap/2016,,20150930,3,USD,19385000,
0001500435-16-000126,DepreciationDepletionAndAmortization,us-gaap/2016,,20160930,3,USD,30540000,
0001326801-16-000087,DepreciationDepletionAndAmortization,us-gaap/2016,,20150930,3,USD,1402000000,
0001326801-16-000087,DepreciationDepletionAndAmortization,us-gaap/2016,,20160930,3,USD,1728000000,
0001564590-16-026820,DepreciationAndAmortization,us-gaap/2016,,20150930,3,USD,278867000,
0001564590-16-026820,DepreciationAndAmortization,us-gaap/2016,,20160930,3,USD,620160000,
0001564590-16-026749,DepreciationAndAmortization,us-gaap/2016,,20150930,3,USD,225377000,
0001564590-16-026749,DepreciationAndAmortization,us-gaap/2016,,20160930,3,USD,282782000,
0001193125-16-742796,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,us-gaap/2016,,20150930,1,USD,3000000,
0001193125-16-742796,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,us-gaap/2016,,20160930,1,USD,-64000000,
0001564590-16-026820,DerivativeNetHedgeIneffectivenessGainLoss,us-gaap/2016,,20160930,1,USD,14200000,
0001564590-16-026820,DerivativeNetHedgeIneffectivenessGainLoss,us-gaap/2016,,20160930,3,USD,15500000,
0001193125-16-733893,Dividends,us-gaap/2016,,20151231,4,USD,3392000,
0001193125-16-740265,Dividends,us-gaap/2016,,20151231,4,USD,3392000,
0001564590-16-026820,EarningsPerShareBasic,us-gaap/2016,,20150930,1,USD,-1.78,
0001564590-16-026820,EarningsPerShareBasic,us-gaap/2016,,20150930,3,USD,-4.47,
0001564590-16-026820,EarningsPerShareBasic,us-gaap/2016,,20160930,1,USD,0.15,
0001564590-16-026820,EarningsPerShareBasic,us-gaap/2016,,20160930,3,USD,-3.94,
0001564590-16-026749,EarningsPerShareBasic,us-gaap/2016,,20150930,1,USD,-0.2,
0001564590-16-026749,EarningsPerShareBasic,us-gaap/2016,,20150930,3,USD,-0.66,
0001564590-16-026749,EarningsPerShareBasic,us-gaap/2016,,20160930,1,USD,-0.15,
0001564590-16-026749,EarningsPerShareBasic,us-gaap/2016,,20160930,3,USD,-0.42,
0001193125-16-742796,EarningsPerShareBasic,us-gaap/2016,,20150930,1,USD,0.61,
0001193125-16-742796,EarningsPerShareBasic,us-gaap/2016,,20160930,1,USD,0.6,
0001326801-16-000087,EarningsPerShareBasic,us-gaap/2016,,20150930,1,USD,0.32,
0001326801-16-000087,EarningsPerShareBasic,us-gaap/2016,,20150930,3,USD,0.76,
0001326801-16-000087,EarningsPerShareBasic,us-gaap/2016,,20160930,1,USD,0.83,
0001326801-16-000087,EarningsPerShareBasic,us-gaap/2016,,20160930,3,USD,2.07,
0001500435-16-000126,EarningsPerShareBasic,us-gaap/2016,,20150930,1,USD,0.14,
0001500435-16-000126,EarningsPerShareBasic,us-gaap/2016,,20150930,3,USD,0.53,
0001500435-16-000126,EarningsPerShareBasic,us-gaap/2016,,20160930,1,USD,-0.74,
0001500435-16-000126,EarningsPerShareBasic,us-gaap/2016,,20160930,3,USD,-2.18,
0001564590-16-026749,EarningsPerShareDiluted,us-gaap/2016,,20150930,1,USD,-0.2,
0001564590-16-026749,EarningsPerShareDiluted,us-gaap/2016,,20150930,3,USD,-0.66,
0001564590-16-026749,EarningsPerShareDiluted,us-gaap/2016,,20160930,1,USD,-0.15,
0001564590-16-026749,EarningsPerShareDiluted,us-gaap/2016,,20160930,3,USD,-0.42,
0001564590-16-026820,EarningsPerShareDiluted,us-gaap/2016,,20150930,1,USD,-1.78,
0001564590-16-026820,EarningsPerShareDiluted,us-gaap/2016,,20150930,3,USD,-4.47,
0001564590-16-026820,EarningsPerShareDiluted,us-gaap/2016,,20160930,1,USD,0.14,
0001564590-16-026820,EarningsPerShareDiluted,us-gaap/2016,,20160930,3,USD,-3.94,
0001193125-16-742796,EarningsPerShareDiluted,us-gaap/2016,,20150930,1,USD,0.61,
0001193125-16-742796,EarningsPerShareDiluted,us-gaap/2016,,20160930,1,USD,0.6,
0001326801-16-000087,EarningsPerShareDiluted,us-gaap/2016,,20150930,1,USD,0.31,
0001326801-16-000087,EarningsPerShareDiluted,us-gaap/2016,,20150930,3,USD,0.75,
0001326801-16-000087,EarningsPerShareDiluted,us-gaap/2016,,20160930,1,USD,0.82,
0001326801-16-000087,EarningsPerShareDiluted,us-gaap/2016,,20160930,3,USD,2.05,
0001500435-16-000126,EarningsPerShareDiluted,us-gaap/2016,,20150930,1,USD,0.13,
0001500435-16-000126,EarningsPerShareDiluted,us-gaap/2016,,20150930,3,USD,0.48,
0001500435-16-000126,EarningsPerShareDiluted,us-gaap/2016,,20160930,1,USD,-0.74,
0001500435-16-000126,EarningsPerShareDiluted,us-gaap/2016,,20160930,3,USD,-2.18,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,us-gaap/2016,,20131231,4,pure,0.34,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,us-gaap/2016,,20141231,4,pure,0.34,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,us-gaap/2016,,20151231,4,pure,0.34,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,us-gaap/2016,,20141231,4,pure,0.34,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,us-gaap/2016,,20131231,4,pure,0.34,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,us-gaap/2016,,20151231,4,pure,0.34,
0001193125-16-733893,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20151231,4,pure,0,
0001193125-16-733893,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20131231,4,pure,0,
0001193125-16-733893,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20141231,4,pure,0,
0001193125-16-742796,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20150930,1,pure,0.11,
0001193125-16-742796,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20160930,1,pure,0.12,
0001193125-16-740265,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20131231,4,pure,0,
0001193125-16-740265,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20141231,4,pure,0,
0001193125-16-740265,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20151231,4,pure,0,
0001500435-16-000126,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20150930,1,pure,0.311,
0001500435-16-000126,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20150930,3,pure,0.246,
0001500435-16-000126,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20160930,1,pure,0.106,
0001500435-16-000126,EffectiveIncomeTaxRateContinuingOperations,us-gaap/2016,,20160930,3,pure,0.126,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,us-gaap/2016,,20151231,4,pure,-0.11,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,us-gaap/2016,,20151231,4,pure,-0.11,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationOtherAdjustments,us-gaap/2016,,20151231,4,pure,-0.02,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationOtherAdjustments,us-gaap/2016,,20151231,4,pure,-0.02,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,us-gaap/2016,,20131231,4,pure,0.06,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,us-gaap/2016,,20141231,4,pure,0.07,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,us-gaap/2016,,20151231,4,pure,-0.03,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,us-gaap/2016,,20151231,4,pure,-0.03,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,us-gaap/2016,,20141231,4,pure,0.07,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,us-gaap/2016,,20131231,4,pure,0.06,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationTaxCredits,us-gaap/2016,,20131231,4,pure,-0.01,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationTaxCredits,us-gaap/2016,,20141231,4,pure,-0.02,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationTaxCredits,us-gaap/2016,,20151231,4,pure,-0.04,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationTaxCredits,us-gaap/2016,,20131231,4,pure,-0.01,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationTaxCredits,us-gaap/2016,,20141231,4,pure,-0.02,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationTaxCredits,us-gaap/2016,,20151231,4,pure,-0.04,
0001193125-16-742796,DividendsCommonStockCash,us-gaap/2016,,20150930,1,USD,2868000000,
0001193125-16-742796,DividendsCommonStockCash,us-gaap/2016,,20160930,1,USD,3036000000,
0001193125-16-740265,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20131231,4,USD,-1.59,
0001193125-16-740265,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20141231,4,USD,-1.58,
0001193125-16-740265,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20150630,2,USD,-1.01,
0001193125-16-740265,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20151231,4,USD,-2.19,
0001193125-16-740265,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20160630,2,USD,-0.84,
0001193125-16-733893,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20151231,4,USD,-2.19,
0001193125-16-733893,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20141231,4,USD,-1.58,
0001193125-16-733893,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20131231,4,USD,-1.59,
0001193125-16-733893,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20160630,2,USD,-0.84,
0001193125-16-733893,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20150630,2,USD,-1.01,
0001104659-16-155179,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20150930,1,USD,-0.7,
0001104659-16-155179,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20150930,3,USD,-1.7,
0001104659-16-155179,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20160930,1,USD,-0.13,
0001104659-16-155179,EarningsPerShareBasicAndDiluted,us-gaap/2016,,20160930,3,USD,-0.68,
0001564590-16-026820,EmployeeRelatedLiabilitiesCurrent,us-gaap/2016,,20151231,0,USD,86859000,
0001564590-16-026820,EmployeeRelatedLiabilitiesCurrent,us-gaap/2016,,20160930,0,USD,89859000,
0001564590-16-026749,EmployeeRelatedLiabilitiesCurrent,us-gaap/2016,,20151231,0,USD,90906000,
0001564590-16-026749,EmployeeRelatedLiabilitiesCurrent,us-gaap/2016,,20160930,0,USD,74887000,
0001193125-16-742796,EmployeeRelatedLiabilitiesCurrent,us-gaap/2016,,20160630,0,USD,5264000000,
0001193125-16-742796,EmployeeRelatedLiabilitiesCurrent,us-gaap/2016,,20160930,0,USD,3621000000,
0001500435-16-000126,EmployeeRelatedLiabilitiesCurrent,us-gaap/2016,,20151231,0,USD,26491000,
0001500435-16-000126,EmployeeRelatedLiabilitiesCurrent,us-gaap/2016,,20160930,0,USD,33935000,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2016,,20131231,4,pure,-0.32,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2016,,20141231,4,pure,-0.39,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2016,,20151231,4,pure,-0.14,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2016,,20131231,4,pure,-0.32,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2016,,20141231,4,pure,-0.39,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,us-gaap/2016,,20151231,4,pure,-0.14,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,us-gaap/2016,,20131231,4,pure,-0.09,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,us-gaap/2016,,20141231,4,pure,-0.04,
0001193125-16-740265,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,us-gaap/2016,,20151231,4,pure,-0.08,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,us-gaap/2016,,20151231,4,pure,-0.08,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,us-gaap/2016,,20141231,4,pure,-0.04,
0001193125-16-733893,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseShareBasedCompensationCost,us-gaap/2016,,20131231,4,pure,-0.09,
0001193125-16-742796,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20150930,1,USD,-44000000,
0001193125-16-742796,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20160930,1,USD,10000000,
0001564590-16-026749,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20150930,3,USD,-15248000,
0001564590-16-026749,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20160930,3,USD,5944000,
0001564590-16-026820,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20150930,3,USD,-24241000,
0001564590-16-026820,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20160930,3,USD,13499000,
0001326801-16-000087,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20150930,3,USD,-99000000,
0001326801-16-000087,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20160930,3,USD,31000000,
0001500435-16-000126,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20150930,3,USD,-1751000,
0001500435-16-000126,EffectOfExchangeRateOnCashAndCashEquivalents,us-gaap/2016,,20160930,3,USD,-271000,
0001104659-16-155179,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20150930,1,USD,300000,
0001104659-16-155179,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20150930,3,USD,627000,
0001104659-16-155179,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20160930,1,USD,400000,
0001104659-16-155179,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20160930,3,USD,1068000,
0001193125-16-740265,EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,us-gaap/2016,,20131231,4,USD,143000,
